timecreated,timemodified,assignmentid,assignmentname,courseid,coursename,userid,assessment_json
2017-03-28,2017-03-28,916,Navigate Basic product information in SIS Workorder 2,712,Service Industry Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002483 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002483 Skill definition__1740130833651.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002483 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002483 Participant worksheet__1740130550142.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-28,2017-03-28,917,Navigate Basic product information in SIS Workorder 3,712,Service Industry Level 1 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002483 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002483 Skill definition__1740130833651.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002483 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002483 Participant worksheet__1740130550142.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,918,Inspection/Replace drive belts Workorder 1,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002365 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002365 Skill definition__1740130833762.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002365 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002365 Participant worksheet__1740130548086.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,919,Inspection/Replace drive belts Workorder 2,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002365 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002365 Skill definition__1740130833762.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002365 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002365 Participant worksheet__1740130548086.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,921,Perform Valve Lash Adjustments Workorder 1,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002358 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002358 Skill definition__1740130465795.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002358 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002358 Participant worksheet__1740130601824.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,922,Perform Valve Lash Adjustments Workorder 2,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002358 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002358 Skill definition__1740130465795.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002358 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002358 Participant worksheet__1740130601824.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,923,Perform Valve Lash Adjustments Workorder 3,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002358 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002358 Skill definition__1740130465795.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002358 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002358 Participant worksheet__1740130601824.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,924,Inspect/Clean/Replace the air filters Workorder 1,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002359 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002359 Skill definition__1740130515715.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002359 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002359 Participant worksheet__1740130462163.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,925,Inspect/Clean/Replace the air filters Workorder 2,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002359 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002359 Skill definition__1740130515715.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002359 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002359 Participant worksheet__1740130462163.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,926,Inspect/Clean/Replace the air filters Workorder 3,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002359 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002359 Skill definition__1740130515715.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002359 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002359 Participant worksheet__1740130462163.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,927,Perform Engine Oil Pressure Test Workorder 1,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002361 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002361 Skill definition__1740130550363.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002361 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002361 Participant worksheet__1740130729165.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,928,Perform Engine Oil Pressure Test Workorder 2,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002361 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002361 Skill definition__1740130550363.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002361 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002361 Participant worksheet__1740130729165.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,929,Perform Engine Oil Pressure Test Workorder 3,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002361 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002361 Skill definition__1740130550363.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002361 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002361 Participant worksheet__1740130729165.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,930,Removal and Installation of fuel filters Workorder 1,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002364 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002364 Skill definition__1740130726558.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002364 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002364 Participant worksheet__1740130560348.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,931,Removal and Installation of fuel filters Workorder 2,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002364 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002364 Skill definition__1740130726558.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002364 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002364 Participant worksheet__1740130560348.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
2017-03-27,2017-03-27,932,Removal and Installation of fuel filters Workorder 3,708,Diesel Engine Level 0 Skill Assessment,356,"{
  ""name"": """",
  ""field_skill"": {
    ""learner_url"": [
      {
        ""file_name"": ""50002364 Skill definition.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002364 Skill definition__1740130726558.pdf"",
        ""file_category"": ""learner_document""
      }
    ],
    ""trainer_url"": [
      {
        ""file_name"": ""50002364 Participant worksheet.pdf"",
        ""file_type"": ""pdf"",
        ""file_url"": ""skill_files/50002364 Participant worksheet__1740130560348.pdf"",
        ""file_category"": ""trainer_document""
      }
    ]
  }
}"
